"duplicate_group","sha256","image_count","is_cross_split","split","label","species","source_path","processed_path"
"1191","f7e1bc94f8cdf5aa10a5ac1f9943c489edcb6d18506a7bfc34d59924f2a0fcf5","2","True","test","non_edible","Russula_emetica","data\raw\splitted_dataset\test\poisonous\Russula_emetica_000001_0.jpg","data\processed\test\non_edible\non_edible_000120.jpg"
"1192","cabb9ccbcb41f8fd042da12c77380f1cd93b30a8b5f1f31752fb927f9fc77f0e","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000002_0.jpg","data\processed\train\non_edible\non_edible_000961.jpg"
"1192","cabb9ccbcb41f8fd042da12c77380f1cd93b30a8b5f1f31752fb927f9fc77f0e","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000002_1.jpg","data\processed\train\non_edible\non_edible_000962.jpg"
"1193","9be1f4c6547ec848fb7618e9022e820114ebba3e996d36ebf9ae2541a4eda486","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000003_0.jpg","data\processed\train\non_edible\non_edible_000963.jpg"
"1193","9be1f4c6547ec848fb7618e9022e820114ebba3e996d36ebf9ae2541a4eda486","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000003_1.jpg","data\processed\train\non_edible\non_edible_000964.jpg"
"1194","44a4bbe4f0fc9e7907d207efae95cd186e1ac822d688a7159fcfb81c48a38847","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000004_0.jpg","data\processed\train\non_edible\non_edible_000965.jpg"
"1194","44a4bbe4f0fc9e7907d207efae95cd186e1ac822d688a7159fcfb81c48a38847","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000007_1.jpg","data\processed\train\non_edible\non_edible_000971.jpg"
"1195","c07958055a26f0ca2d082afff7b142d85c8d0b9048a1935d5e018eff2f93fb61","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000004_1.jpg","data\processed\train\non_edible\non_edible_000966.jpg"
"1195","c07958055a26f0ca2d082afff7b142d85c8d0b9048a1935d5e018eff2f93fb61","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000005_0.jpg","data\processed\train\non_edible\non_edible_000967.jpg"
"1196","ca0899dad04bfb0dfb8d1b335fcf2954866feb9f64d4c6be332357835bd5b2bd","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000005_1.jpg","data\processed\train\non_edible\non_edible_000968.jpg"
"1196","ca0899dad04bfb0dfb8d1b335fcf2954866feb9f64d4c6be332357835bd5b2bd","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000006_0.jpg","data\processed\train\non_edible\non_edible_000969.jpg"
"1197","450b203d176e0d8ed21c11cb0061c75b58cb2369ec0b1014798cc53a6322f37b","2","True","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000007_0.jpg","data\processed\train\non_edible\non_edible_000970.jpg"
"1197","450b203d176e0d8ed21c11cb0061c75b58cb2369ec0b1014798cc53a6322f37b","2","True","val","non_edible","Russula_emetica","data\raw\splitted_dataset\val\poisonous\Russula_emetica_000006_1.jpg","data\processed\val\non_edible\non_edible_000120.jpg"
"1198","01a92afb9a4364d23ab5ca5bc41df23295501758951e864cb1ae16c29173fe0e","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000008_0.jpg","data\processed\train\non_edible\non_edible_000972.jpg"
"1198","01a92afb9a4364d23ab5ca5bc41df23295501758951e864cb1ae16c29173fe0e","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000008_1.jpg","data\processed\train\non_edible\non_edible_000973.jpg"
"1199","55fec71f40279830c4015c889fc1fa12c3ab63be5172276053893f59d8b01a6c","2","True","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000009_1.jpg","data\processed\train\non_edible\non_edible_000974.jpg"
"1199","55fec71f40279830c4015c889fc1fa12c3ab63be5172276053893f59d8b01a6c","2","True","test","non_edible","Russula_emetica","data\raw\splitted_dataset\test\poisonous\Russula_emetica_000009_0.jpg","data\processed\test\non_edible\non_edible_000121.jpg"
"1200","00ebf9b20a62c22e3365f9417b1caddadaea31e94b33c8e969299fec519de0ac","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000010_0.jpg","data\processed\train\non_edible\non_edible_000975.jpg"
"1200","00ebf9b20a62c22e3365f9417b1caddadaea31e94b33c8e969299fec519de0ac","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000010_1.jpg","data\processed\train\non_edible\non_edible_000976.jpg"
"1201","475adc8fe02d87200890689c66db58ea7cbbdd85593edb4953b226c002b14868","2","True","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000011_0.jpg","data\processed\train\non_edible\non_edible_000977.jpg"
"1201","475adc8fe02d87200890689c66db58ea7cbbdd85593edb4953b226c002b14868","2","True","test","non_edible","Russula_emetica","data\raw\splitted_dataset\test\poisonous\Russula_emetica_000013_1.jpg","data\processed\test\non_edible\non_edible_000123.jpg"
"1202","825a978ddef75155439954268773e22c708e2a068e8f3598f1c4b5c44509e0fa","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000011_1.jpg","data\processed\train\non_edible\non_edible_000978.jpg"
"1202","825a978ddef75155439954268773e22c708e2a068e8f3598f1c4b5c44509e0fa","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000012_0.jpg","data\processed\train\non_edible\non_edible_000979.jpg"
"1203","d9ea85c54fdb098125c230c514798948fbe75252a601f21969955cf3cf631bc6","2","True","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000012_1.jpg","data\processed\train\non_edible\non_edible_000980.jpg"
"1203","d9ea85c54fdb098125c230c514798948fbe75252a601f21969955cf3cf631bc6","2","True","val","non_edible","Russula_emetica","data\raw\splitted_dataset\val\poisonous\Russula_emetica_000014_0.jpg","data\processed\val\non_edible\non_edible_000121.jpg"
"1204","38837ea7643143d1b48ab319c486f69bdc394808dae5bd1efb88936df2b9d66a","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000014_1.jpg","data\processed\train\non_edible\non_edible_000981.jpg"
"1204","38837ea7643143d1b48ab319c486f69bdc394808dae5bd1efb88936df2b9d66a","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000017_0.jpg","data\processed\train\non_edible\non_edible_000985.jpg"
"1205","43b2d679a0ea7564bef6e92a991784a5d9e880d8b0228230616be5a86c76bea5","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000015_0.jpg","data\processed\train\non_edible\non_edible_000982.jpg"
"1205","43b2d679a0ea7564bef6e92a991784a5d9e880d8b0228230616be5a86c76bea5","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000015_1.jpg","data\processed\train\non_edible\non_edible_000983.jpg"
"1206","476c2762296844429d263c56f35aa36ef54ea7e911d5e3468ac0117416352da5","2","True","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000016_1.jpg","data\processed\train\non_edible\non_edible_000984.jpg"
"1206","476c2762296844429d263c56f35aa36ef54ea7e911d5e3468ac0117416352da5","2","True","test","non_edible","Russula_emetica","data\raw\splitted_dataset\test\poisonous\Russula_emetica_000013_0.jpg","data\processed\test\non_edible\non_edible_000122.jpg"
"1207","d4ad92a3130e1eefd9d45c56ede8c3cc10597b20166d40fc0fcca62fa136c66f","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000017_1.jpg","data\processed\train\non_edible\non_edible_000986.jpg"
"1207","d4ad92a3130e1eefd9d45c56ede8c3cc10597b20166d40fc0fcca62fa136c66f","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000018_0.jpg","data\processed\train\non_edible\non_edible_000987.jpg"
"1208","55793ec1a4e522b0e9c88da324b3aaf91bfa35546b2b5e8d91f505ab32861fa0","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000018_1.jpg","data\processed\train\non_edible\non_edible_000988.jpg"
"1208","55793ec1a4e522b0e9c88da324b3aaf91bfa35546b2b5e8d91f505ab32861fa0","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000021_0.jpg","data\processed\train\non_edible\non_edible_000993.jpg"
"1209","245cb1fea554c60dae0d2dacf66b1b27ee633a9a53e35aa87078a770b3578c7a","2","True","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000019_0.jpg","data\processed\train\non_edible\non_edible_000989.jpg"
"1209","245cb1fea554c60dae0d2dacf66b1b27ee633a9a53e35aa87078a770b3578c7a","2","True","test","non_edible","Russula_emetica","data\raw\splitted_dataset\test\poisonous\Russula_emetica_000021_1.jpg","data\processed\test\non_edible\non_edible_000124.jpg"
"1210","e88b2ce4f7fa63499b2f884458d24c7ccc02d1243c441d075aa61d1d0281ce4f","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000019_1.png","data\processed\train\non_edible\non_edible_000990.jpg"
"1210","e88b2ce4f7fa63499b2f884458d24c7ccc02d1243c441d075aa61d1d0281ce4f","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000020_0.png","data\processed\train\non_edible\non_edible_000991.jpg"
"1211","c34a9fa2e576a395d2aef95385a335062fd2e61a5b6f173e7f49252a6180cc8f","2","True","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000020_1.png","data\processed\train\non_edible\non_edible_000992.jpg"
"1211","c34a9fa2e576a395d2aef95385a335062fd2e61a5b6f173e7f49252a6180cc8f","2","True","val","non_edible","Russula_emetica","data\raw\splitted_dataset\val\poisonous\Russula_emetica_000016_0.png","data\processed\val\non_edible\non_edible_000122.jpg"
"1212","14295c9cd2ab37038a1a3823e32a9c4a5a2582b87be10b580e42b1ac86b5d98e","2","True","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000022_0.jpg","data\processed\train\non_edible\non_edible_000994.jpg"
"1212","14295c9cd2ab37038a1a3823e32a9c4a5a2582b87be10b580e42b1ac86b5d98e","2","True","test","non_edible","Russula_emetica","data\raw\splitted_dataset\test\poisonous\Russula_emetica_000022_1.jpg","data\processed\test\non_edible\non_edible_000125.jpg"
"1213","caeb3b242457bfef62169d83d0f1907218947c2149643cc749b0d094d4724ee5","2","True","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000023_0.jpg","data\processed\train\non_edible\non_edible_000995.jpg"
"1213","caeb3b242457bfef62169d83d0f1907218947c2149643cc749b0d094d4724ee5","2","True","val","non_edible","Russula_emetica","data\raw\splitted_dataset\val\poisonous\Russula_emetica_000024_1.jpg","data\processed\val\non_edible\non_edible_000123.jpg"
"1214","d6696e400ea0bef7320664f8894e7979756d8b7b61edcd5eb43e62fa033fd705","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000023_1.jpg","data\processed\train\non_edible\non_edible_000996.jpg"
"1214","d6696e400ea0bef7320664f8894e7979756d8b7b61edcd5eb43e62fa033fd705","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000025_0.jpg","data\processed\train\non_edible\non_edible_000998.jpg"
"1215","6c28179e456572813a83a52fa1a28df7ed984e8bbd2cfaba800811eb3bb6b799","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000024_0.jpg","data\processed\train\non_edible\non_edible_000997.jpg"
"1215","6c28179e456572813a83a52fa1a28df7ed984e8bbd2cfaba800811eb3bb6b799","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000025_1.jpg","data\processed\train\non_edible\non_edible_000999.jpg"
"1216","223cea0228acac2aacc261229d08a8d4f3bac2fd0e81ac706c886102f228c6f6","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000026_0.jpg","data\processed\train\non_edible\non_edible_001000.jpg"
"1216","223cea0228acac2aacc261229d08a8d4f3bac2fd0e81ac706c886102f228c6f6","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000027_1.jpg","data\processed\train\non_edible\non_edible_001002.jpg"
"1217","ccbfacbf639ce7b9a568f744764913011a5deba2cdb1f6458d4d951847f3007c","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000028_0.jpg","data\processed\train\non_edible\non_edible_001003.jpg"
"1217","ccbfacbf639ce7b9a568f744764913011a5deba2cdb1f6458d4d951847f3007c","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000029_1.jpg","data\processed\train\non_edible\non_edible_001006.jpg"
"1218","e548d41f0cad8a9d1b9616c8d3c158e5def9f443f9497acab21d56a44ab59e5f","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000028_1.jpg","data\processed\train\non_edible\non_edible_001004.jpg"
"1218","e548d41f0cad8a9d1b9616c8d3c158e5def9f443f9497acab21d56a44ab59e5f","2","False","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000029_0.jpg","data\processed\train\non_edible\non_edible_001005.jpg"
"1219","173b709b30ae42f2eb9e406597a7709be21a1198392070d331fc896ff9ebec10","2","True","train","non_edible","Russula_emetica","data\raw\splitted_dataset\train\poisonous\Russula_emetica_000030_1.jpg","data\processed\train\non_edible\non_edible_001007.jpg"
"1219","173b709b30ae42f2eb9e406597a7709be21a1198392070d331fc896ff9ebec10","2","True","val","non_edible","Russula_emetica","data\raw\splitted_dataset\val\poisonous\Russula_emetica_000030_0.jpg","data\processed\val\non_edible\non_edible_000125.jpg"
"1220","02ef8885c5f730a960bc29c70a7b726e23a0b93b4f6160b609923840396ef21d","2","True","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000001_1.jpg","data\processed\train\non_edible\non_edible_001008.jpg"
"1220","02ef8885c5f730a960bc29c70a7b726e23a0b93b4f6160b609923840396ef21d","2","True","val","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\val\poisonous\Scleroderma_citrinum_000001_0.jpg","data\processed\val\non_edible\non_edible_000126.jpg"
"1221","796cbce40f0db792c6b55039fc08a7b8d1d3d0e08f0a54ee0b858acf2fd1fc68","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000002_0.jpg","data\processed\train\non_edible\non_edible_001009.jpg"
"1221","796cbce40f0db792c6b55039fc08a7b8d1d3d0e08f0a54ee0b858acf2fd1fc68","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000002_1.jpg","data\processed\train\non_edible\non_edible_001010.jpg"
"1222","686333110aad5b37d2435cd7eba3f79d40815308e92636624812feb071f7ec45","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000003_0.jpg","data\processed\train\non_edible\non_edible_001011.jpg"
"1222","686333110aad5b37d2435cd7eba3f79d40815308e92636624812feb071f7ec45","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000003_1.jpg","data\processed\train\non_edible\non_edible_001012.jpg"
"1223","9ff138a406ba138fa20819a5aea898aa5bad41ac8393463323411ea3019ad1f5","2","True","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000004_0.jpg","data\processed\train\non_edible\non_edible_001013.jpg"
"1223","9ff138a406ba138fa20819a5aea898aa5bad41ac8393463323411ea3019ad1f5","2","True","val","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\val\poisonous\Scleroderma_citrinum_000004_1.jpg","data\processed\val\non_edible\non_edible_000127.jpg"
"1224","5357b451c6126199af3c211435900a28874f7279c9774fcbdffc65450e9e3c35","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000005_0.jpg","data\processed\train\non_edible\non_edible_001014.jpg"
"1224","5357b451c6126199af3c211435900a28874f7279c9774fcbdffc65450e9e3c35","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000005_1.jpg","data\processed\train\non_edible\non_edible_001015.jpg"
"1225","5676d0818cf25924331eb4782baeef78358807095c438db1dc975ccb7bc5bb09","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000006_0.jpg","data\processed\train\non_edible\non_edible_001016.jpg"
"1225","5676d0818cf25924331eb4782baeef78358807095c438db1dc975ccb7bc5bb09","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000006_1.jpg","data\processed\train\non_edible\non_edible_001017.jpg"
"1226","8b3c0073b91794e6ce5f02214c8c1c55397c14460ccc4f59eb850049f66f43d8","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000007_0.jpg","data\processed\train\non_edible\non_edible_001018.jpg"
"1226","8b3c0073b91794e6ce5f02214c8c1c55397c14460ccc4f59eb850049f66f43d8","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000010_1.jpg","data\processed\train\non_edible\non_edible_001023.jpg"
"1227","dfaaed4ec53e9e023dfede2b57e14ddb51c6142004b993d761400c56575c0683","2","True","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000007_1.jpg","data\processed\train\non_edible\non_edible_001019.jpg"
"1227","dfaaed4ec53e9e023dfede2b57e14ddb51c6142004b993d761400c56575c0683","2","True","val","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\val\poisonous\Scleroderma_citrinum_000009_0.jpg","data\processed\val\non_edible\non_edible_000129.jpg"
"1228","eb56552c4410de50970e661a802564e674328e2015a23633e0f9ae6b09a4bc97","2","True","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000008_1.jpg","data\processed\train\non_edible\non_edible_001020.jpg"
"1228","eb56552c4410de50970e661a802564e674328e2015a23633e0f9ae6b09a4bc97","2","True","val","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\val\poisonous\Scleroderma_citrinum_000008_0.jpg","data\processed\val\non_edible\non_edible_000128.jpg"
"1229","618461e4836d30b648f48724249a4dfe8449523e0852a0dca287f2536f9f29dc","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000009_1.jpg","data\processed\train\non_edible\non_edible_001021.jpg"
"1229","618461e4836d30b648f48724249a4dfe8449523e0852a0dca287f2536f9f29dc","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000011_0.jpg","data\processed\train\non_edible\non_edible_001024.jpg"
"1230","03d0fa2aa32f650cedfe9a5ada1e68d7ec16c2c4e5ead10f577ebf6e08f4675f","2","True","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000010_0.jpg","data\processed\train\non_edible\non_edible_001022.jpg"
"1230","03d0fa2aa32f650cedfe9a5ada1e68d7ec16c2c4e5ead10f577ebf6e08f4675f","2","True","test","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\test\poisonous\Scleroderma_citrinum_000012_1.jpg","data\processed\test\non_edible\non_edible_000126.jpg"
"1231","e2ba06aff064537032765832dc3f98ff9f431a1c0629dfb4764746b923e23783","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000011_1.jpg","data\processed\train\non_edible\non_edible_001025.jpg"
"1231","e2ba06aff064537032765832dc3f98ff9f431a1c0629dfb4764746b923e23783","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000012_0.jpg","data\processed\train\non_edible\non_edible_001026.jpg"
"1232","d8ffefd4976c642c813eefd4503c6a2a0bcfef8a8510fafd8d34f533ac50e9e6","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000013_0.jpg","data\processed\train\non_edible\non_edible_001027.jpg"
"1232","d8ffefd4976c642c813eefd4503c6a2a0bcfef8a8510fafd8d34f533ac50e9e6","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000015_1.jpg","data\processed\train\non_edible\non_edible_001031.jpg"
"1233","b3b6935fbda1a1e85f86fc6f4a28c2e18f82c517c7461f44e7f0e69030237f0a","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000013_1.png","data\processed\train\non_edible\non_edible_001028.jpg"
"1233","b3b6935fbda1a1e85f86fc6f4a28c2e18f82c517c7461f44e7f0e69030237f0a","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000014_0.png","data\processed\train\non_edible\non_edible_001029.jpg"
"1234","4f197c7420f80b24bd7e124a47e35685523062e06539bd93b5fcd6128c3bdcd6","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000014_1.jpg","data\processed\train\non_edible\non_edible_001030.jpg"
"1234","4f197c7420f80b24bd7e124a47e35685523062e06539bd93b5fcd6128c3bdcd6","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000017_0.jpg","data\processed\train\non_edible\non_edible_001034.jpg"
"1235","ee345400d439a733d0b5e9379985b60350abca7d87c9e89271c6628cf0a9d156","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000016_0.jpg","data\processed\train\non_edible\non_edible_001032.jpg"
"1235","ee345400d439a733d0b5e9379985b60350abca7d87c9e89271c6628cf0a9d156","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000017_1.jpg","data\processed\train\non_edible\non_edible_001035.jpg"
"1236","84401a793f15fd92106f83d8da9ebbe81024b1527e5d273cec2ecc946ffe9d89","2","True","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000016_1.jpg","data\processed\train\non_edible\non_edible_001033.jpg"
"1236","84401a793f15fd92106f83d8da9ebbe81024b1527e5d273cec2ecc946ffe9d89","2","True","val","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\val\poisonous\Scleroderma_citrinum_000015_0.jpg","data\processed\val\non_edible\non_edible_000130.jpg"
"1237","b079e882ca77dada60fa98984d3f66c6a04a58d4f9764439191d8f34474215dc","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000018_0.jpg","data\processed\train\non_edible\non_edible_001036.jpg"
"1237","b079e882ca77dada60fa98984d3f66c6a04a58d4f9764439191d8f34474215dc","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000018_1.jpg","data\processed\train\non_edible\non_edible_001037.jpg"
"1238","0068c2af3dca0f07f1e1ea486cb5685146b37661a0dcd13d8574af434ff33f2c","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000019_0.jpg","data\processed\train\non_edible\non_edible_001038.jpg"
"1238","0068c2af3dca0f07f1e1ea486cb5685146b37661a0dcd13d8574af434ff33f2c","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000022_1.jpg","data\processed\train\non_edible\non_edible_001044.jpg"
"1239","2cbf249c488ff65b82ae1f8f7cbabc645f8635b51b9f1471d297177bbff14b81","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000019_1.jpg","data\processed\train\non_edible\non_edible_001039.jpg"
"1239","2cbf249c488ff65b82ae1f8f7cbabc645f8635b51b9f1471d297177bbff14b81","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000020_0.jpg","data\processed\train\non_edible\non_edible_001040.jpg"
"1240","a085c34fc151ecf730060d3b3e98ba24416c9922682ede1302eb58a66b10a278","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000020_1.jpg","data\processed\train\non_edible\non_edible_001041.jpg"
"1240","a085c34fc151ecf730060d3b3e98ba24416c9922682ede1302eb58a66b10a278","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000021_0.jpg","data\processed\train\non_edible\non_edible_001042.jpg"
"1241","ebbd7a037d6f3fc82148bbc717b8394ce552bde457624389c3712b55b685b3a3","2","True","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000022_0.jpg","data\processed\train\non_edible\non_edible_001043.jpg"
"1241","ebbd7a037d6f3fc82148bbc717b8394ce552bde457624389c3712b55b685b3a3","2","True","test","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\test\poisonous\Scleroderma_citrinum_000021_1.jpg","data\processed\test\non_edible\non_edible_000127.jpg"
"1242","df89fb66103c6a016021eaf11f27161b25d6dc20274639c15ed31621e6bd60d6","2","True","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000023_0.jpg","data\processed\train\non_edible\non_edible_001045.jpg"
"1242","df89fb66103c6a016021eaf11f27161b25d6dc20274639c15ed31621e6bd60d6","2","True","val","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\val\poisonous\Scleroderma_citrinum_000023_1.jpg","data\processed\val\non_edible\non_edible_000131.jpg"
"1243","8b63f1bf4d83a0e5a6838e0772e0a4c5daa75a547190766fc3295480780298bb","2","True","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000024_1.jpg","data\processed\train\non_edible\non_edible_001046.jpg"
"1243","8b63f1bf4d83a0e5a6838e0772e0a4c5daa75a547190766fc3295480780298bb","2","True","test","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\test\poisonous\Scleroderma_citrinum_000028_0.jpg","data\processed\test\non_edible\non_edible_000129.jpg"
"1244","bbdd45ba30c8cea5c8fd5322c472449bf41a2017a453d29333b17c7112250b2f","2","False","train","non_edible","Scleroderma_citrinum","data\raw\splitted_dataset\train\poisonous\Scleroderma_citrinum_000025_0.jpg","data\processed\train\non_edible\non_edible_001047.jpg"
